unix,Date,Symbol,Open,High,Low,Close,Volume,Volume USDT,tradecount
1.66156E+12,8/27/2022 0:00,ETH/USDT,1508.18,1518.42,1447.52,1491.06,756136.6768,1125859038,1015752
1.66147E+12,8/26/2022 0:00,ETH/USDT,1695.11,1706.45,1486.85,1508.18,1149912.829,1862598061,1488212
1.66139E+12,8/25/2022 0:00,ETH/USDT,1656.56,1722,1653.68,1695.11,603090.713,1023691864,869479
1.6613E+12,8/24/2022 0:00,ETH/USDT,1665.4,1694.13,1604.92,1656.56,744667.6078,1228169660,993324
1.66121E+12,8/23/2022 0:00,ETH/USDT,1624.65,1676.07,1563.76,1665.41,940246.932,1528222433,1195279
1.66113E+12,8/22/2022 0:00,ETH/USDT,1618.13,1629.72,1529.92,1624.66,941192.8954,1483442567,1193059
1.66104E+12,8/21/2022 0:00,ETH/USDT,1576.03,1646.52,1562.34,1618.13,780662.6062,1255041865,1000876
1.66095E+12,8/20/2022 0:00,ETH/USDT,1609,1657.08,1523.67,1576.04,914615.9226,1468671141,1130991
1.66087E+12,8/19/2022 0:00,ETH/USDT,1846.39,1848,1602.37,1609.01,1419826.952,2447147973,1681256
1.66078E+12,8/18/2022 0:00,ETH/USDT,1834.24,1882.37,1821.25,1846.39,606254.024,1126844900,848806
1.66069E+12,8/17/2022 0:00,ETH/USDT,1876.67,1959.43,1818.74,1834.25,951824.8975,1781033503,1179058
1.66061E+12,8/16/2022 0:00,ETH/USDT,1899.05,1915,1853,1876.67,622729.1499,1173013843,908578
1.66052E+12,8/15/2022 0:00,ETH/USDT,1935.32,2012.47,1872.31,1899.06,949162.3305,1824203092,1295615
1.66044E+12,8/14/2022 0:00,ETH/USDT,1983.55,2030,1906,1935.31,569583.4852,1122186881,856767
1.66035E+12,8/13/2022 0:00,ETH/USDT,1958.28,2020,1946.5,1983.55,695876.0293,1382235354,940869
1.66026E+12,8/12/2022 0:00,ETH/USDT,1880.19,1964.71,1853.06,1958.28,717628.1015,1363895151,1027178
1.66018E+12,8/11/2022 0:00,ETH/USDT,1853.58,1942,1850.32,1880.19,1105261.901,2093718965,1324999
1.66009E+12,8/10/2022 0:00,ETH/USDT,1702.76,1885,1656.78,1853.57,1317767.513,2346974815,1590681
1.66E+12,8/9/2022 0:00,ETH/USDT,1777.05,1790.83,1667.93,1702.76,818171.1019,1406671817,1062267
1.65992E+12,8/8/2022 0:00,ETH/USDT,1700.2,1818,1693.87,1777.05,781620.5443,1379905146,987727
1.65983E+12,8/7/2022 0:00,ETH/USDT,1690.6,1729.79,1668,1700.19,439904.764,745750151.4,692491
1.65974E+12,8/6/2022 0:00,ETH/USDT,1736.81,1749.93,1685.26,1690.6,523314.6444,899479881,752873
1.65966E+12,8/5/2022 0:00,ETH/USDT,1607.97,1742.07,1605.64,1736.81,1005846.471,1688798692,1404516
1.65957E+12,8/4/2022 0:00,ETH/USDT,1618.16,1662.79,1580.39,1607.96,735552.181,1190650505,1051634
1.65948E+12,8/3/2022 0:00,ETH/USDT,1630.91,1685.03,1589.71,1618.16,777724.7413,1276328467,1112406
1.6594E+12,8/2/2022 0:00,ETH/USDT,1630.28,1678,1559.28,1630.91,1081964.51,1745550411,1458878
1.65931E+12,8/1/2022 0:00,ETH/USDT,1678.12,1704.68,1606.12,1630.28,801566.5648,1328136209,1029570
1.65923E+12,7/31/2022 0:00,ETH/USDT,1697,1754.69,1666,1678.12,696326.8079,1186613538,886708
1.65914E+12,7/30/2022 0:00,ETH/USDT,1721.68,1744.85,1673.01,1697,735132.5286,1257726969,1028313
1.65905E+12,7/29/2022 0:00,ETH/USDT,1724.52,1765.99,1655.02,1721.68,1205266.57,2061258807,1439533
1.65897E+12,7/28/2022 0:00,ETH/USDT,1635.74,1784.79,1593.27,1724.52,1578145.076,2644280824,1719118
1.65888E+12,7/27/2022 0:00,ETH/USDT,1449.12,1644.44,1420.83,1635.74,1513426.041,2305847818,1547390
1.65879E+12,7/26/2022 0:00,ETH/USDT,1440.79,1454.11,1356.17,1449.12,1199643.741,1684928509,1175787
1.65871E+12,7/25/2022 0:00,ETH/USDT,1597.7,1609.55,1435.58,1440.79,1418390.981,2151224739,1407648
1.65862E+12,7/24/2022 0:00,ETH/USDT,1548.66,1664.34,1545.67,1597.7,1009935.9,1616289078,1238522
1.65853E+12,7/23/2022 0:00,ETH/USDT,1535.27,1596.51,1488,1548.67,851284.7339,1310964570,950665
1.65845E+12,7/22/2022 0:00,ETH/USDT,1575.45,1650.05,1516.11,1535.27,1170723.087,1865036182,1295899
1.65836E+12,7/21/2022 0:00,ETH/USDT,1521.63,1605.98,1463.56,1575.45,1247327.496,1897833301,1282430
1.65828E+12,7/20/2022 0:00,ETH/USDT,1542.33,1620.4,1484.23,1521.58,1351177.425,2109332407,1506300
1.65819E+12,7/19/2022 0:00,ETH/USDT,1581.03,1631,1493.11,1542.32,1846048.682,2856463587,1818358
1.6581E+12,7/18/2022 0:00,ETH/USDT,1338.65,1597.47,1336.07,1581.04,2029918.765,2980357375,1750043
1.65802E+12,7/17/2022 0:00,ETH/USDT,1355.84,1387,1319.04,1338.65,1246202.88,1687064378,1163593
1.65793E+12,7/16/2022 0:00,ETH/USDT,1231.25,1422.91,1191.23,1355.85,1493809.923,1936527899,1678529
1.65784E+12,7/15/2022 0:00,ETH/USDT,1193.42,1287.82,1181.05,1231.25,1466037.258,1794058729,1170632
1.65776E+12,7/14/2022 0:00,ETH/USDT,1115.01,1214.65,1072.11,1193.42,1605101.926,1816929083,1611421
1.65767E+12,7/13/2022 0:00,ETH/USDT,1038.58,1119.18,1006.32,1115,2035605.83,2158672348,1423956
1.65758E+12,7/12/2022 0:00,ETH/USDT,1096.37,1098.26,1033.46,1038.58,1261349.632,1347752238,1142194
1.6575E+12,7/11/2022 0:00,ETH/USDT,1168.37,1171.29,1091.71,1096.4,1201652.305,1370709631,1165044
1.65741E+12,7/10/2022 0:00,ETH/USDT,1217.02,1219.95,1153,1168.36,1018038.651,1200593502,680105
1.65732E+12,7/9/2022 0:00,ETH/USDT,1214.03,1235.4,1204.67,1217.02,576337.1809,702039918.5,716361
1.65724E+12,7/8/2022 0:00,ETH/USDT,1237.49,1276.46,1193.15,1214.04,1189518.363,1466331924,1233964
1.65715E+12,7/7/2022 0:00,ETH/USDT,1186.57,1254.29,1163.18,1237.49,1001316.079,1208160386,877397
1.65707E+12,7/6/2022 0:00,ETH/USDT,1132.51,1205,1111.44,1186.57,1211768.076,1388074910,1040498
1.65698E+12,7/5/2022 0:00,ETH/USDT,1151.01,1174.9,1076.34,1132.5,1398961.45,1578654374,1130646
1.65689E+12,7/4/2022 0:00,ETH/USDT,1074.26,1160.9,1045.37,1151,1150108.986,1266934953,842895
1.65681E+12,7/3/2022 0:00,ETH/USDT,1067.01,1088.34,1040.78,1074.26,644746.3337,686056543.2,562962
1.65672E+12,7/2/2022 0:00,ETH/USDT,1059.73,1078.88,1028.29,1067.01,714812.0804,752813687,608900
1.65663E+12,7/1/2022 0:00,ETH/USDT,1071.02,1117,1033.44,1059.73,1562255.144,1669000121,1218279
1.65655E+12,6/30/2022 0:00,ETH/USDT,1100.21,1106.62,998,1071.01,1420670.366,1481000139,1180758
1.65646E+12,6/29/2022 0:00,ETH/USDT,1144.05,1156.8,1087.42,1100.21,1295517.796,1449586743,1145867
1.65637E+12,6/28/2022 0:00,ETH/USDT,1192.51,1237.99,1136.32,1144.05,1104065.221,1314982778,952584
1.65629E+12,6/27/2022 0:00,ETH/USDT,1197.79,1238.93,1172.49,1192.51,868734.2061,1047407118,794157
1.6562E+12,6/26/2022 0:00,ETH/USDT,1242.31,1280,1194.6,1197.79,884184.273,1094067725,812743
1.65612E+12,6/25/2022 0:00,ETH/USDT,1225.02,1256.77,1180,1242.36,861986.6177,1048516642,824872
1.65603E+12,6/24/2022 0:00,ETH/USDT,1144.71,1245.43,1132,1225.02,1337137.483,1589113478,1232149
1.65594E+12,6/23/2022 0:00,ETH/USDT,1050.19,1155,1045.3,1144.72,1278257.09,1415452039,1031001
1.65586E+12,6/22/2022 0:00,ETH/USDT,1125.86,1127.33,1043.65,1050.19,1306959.859,1420433702,1132300
1.65577E+12,6/21/2022 0:00,ETH/USDT,1128.24,1194,1109.23,1125.85,1306095.376,1500605190,1295971
1.65568E+12,6/20/2022 0:00,ETH/USDT,1128.53,1170,1053,1128.24,1721772.913,1910020863,1585055
1.6556E+12,6/19/2022 0:00,ETH/USDT,995.12,1158.62,936.15,1128.53,2018599.45,2092850318,1796154
1.65551E+12,6/18/2022 0:00,ETH/USDT,1086.93,1097.58,881.56,995.13,2308983.519,2263399397,1911260
1.65542E+12,6/17/2022 0:00,ETH/USDT,1068.5,1118,1051.11,1086.94,1220677.949,1329091115,1118997
1.65534E+12,6/16/2022 0:00,ETH/USDT,1237.53,1257.85,1051.55,1068.5,1447386.83,1649596820,1443117
1.65525E+12,6/15/2022 0:00,ETH/USDT,1208.9,1250,1014.4,1237.52,3114823.136,3493040697,2868796
1.65516E+12,6/14/2022 0:00,ETH/USDT,1209.35,1268.45,1075.8,1208.9,2716493.801,3217818700,2225812
1.65508E+12,6/13/2022 0:00,ETH/USDT,1434.84,1455,1165.45,1209.82,3626351.665,4611744121,3047112
1.65499E+12,6/12/2022 0:00,ETH/USDT,1532.89,1547,1423,1434.84,1563225.37,2311178755,1192382
1.65491E+12,6/11/2022 0:00,ETH/USDT,1662.91,1682.21,1496.74,1532.89,1220325.254,1914818054,1030360
1.65482E+12,6/10/2022 0:00,ETH/USDT,1788.8,1804.32,1655.93,1662.91,955035.7924,1648304410,990969
1.65473E+12,6/9/2022 0:00,ETH/USDT,1791.88,1833,1777.33,1788.81,535310.9618,963245550.8,528098
1.65465E+12,6/8/2022 0:00,ETH/USDT,1813.33,1838.77,1765.28,1791.88,941510.1373,1696874614,820627
1.65456E+12,6/7/2022 0:00,ETH/USDT,1859.84,1874.98,1725.13,1813.33,1397598.229,2491786695,1225296
1.65447E+12,6/6/2022 0:00,ETH/USDT,1806.22,1920,1804.35,1859.84,804250.3567,1509754496,817039
1.65439E+12,6/5/2022 0:00,ETH/USDT,1804.58,1830.17,1773.05,1806.23,371974.5061,670583717,403935
1.6543E+12,6/4/2022 0:00,ETH/USDT,1775.13,1816,1748.43,1804.58,388279.4579,689062743,402734
1.65421E+12,6/3/2022 0:00,ETH/USDT,1834.09,1843.91,1737,1775.12,741282.5346,1319239612,807046
1.65413E+12,6/2/2022 0:00,ETH/USDT,1817.96,1853.05,1782.42,1834.08,788784.4017,1434781730,793304
1.65404E+12,6/1/2022 0:00,ETH/USDT,1941.9,1972.58,1763.75,1817.95,1037841.271,1954005475,973159
1.65396E+12,5/31/2022 0:00,ETH/USDT,1998.78,2016.45,1925,1941.9,751103.4226,1477853074,791367
1.65387E+12,5/30/2022 0:00,ETH/USDT,1813.64,2013,1803.18,1998.78,814922.8359,1557925971,848129
1.65378E+12,5/29/2022 0:00,ETH/USDT,1792.21,1827.4,1759.96,1813.64,432430.611,776046677.1,447003
1.6537E+12,5/28/2022 0:00,ETH/USDT,1727.26,1808.98,1722.26,1792.22,558271.1818,988074924.6,645423
1.65361E+12,5/27/2022 0:00,ETH/USDT,1792.24,1822.26,1703,1727.27,1296693.285,2284866824,1226454
1.65352E+12,5/26/2022 0:00,ETH/USDT,1942.64,1966.01,1735,1792.23,1168740.575,2157585474,1124028
1.65344E+12,5/25/2022 0:00,ETH/USDT,1979.4,2022.34,1934.61,1942.63,524786.3091,1034922798,600224
1.65335E+12,5/24/2022 0:00,ETH/USDT,1973.33,1993.83,1913.02,1979.41,534096.972,1047864200,598082
1.65326E+12,5/23/2022 0:00,ETH/USDT,2043.19,2088.5,1957.12,1973.32,636085.0224,1296599784,809254
1.65318E+12,5/22/2022 0:00,ETH/USDT,1975.06,2056.41,1966.33,2043.19,355735.1927,715445185.6,540257
1.65309E+12,5/21/2022 0:00,ETH/USDT,1959.08,1990.86,1937.36,1975.07,238869.7632,470714672.6,417873
1.653E+12,5/20/2022 0:00,ETH/USDT,2019.55,2064,1923,1959.08,576981.5371,1151839845,840589
1.65292E+12,5/19/2022 0:00,ETH/USDT,1915.11,2040.39,1903.18,2019.55,741476.9794,1461787984,946509
1.65283E+12,5/18/2022 0:00,ETH/USDT,2090.72,2110.72,1908,1915.11,631577.2341,1262292139,803676
1.65275E+12,5/17/2022 0:00,ETH/USDT,2023.66,2122.42,2008,2090.72,568249.0448,1175068276,820184
1.65266E+12,5/16/2022 0:00,ETH/USDT,2145.29,2145.29,1979.12,2023.66,822070.8531,1672324752,1046115
1.65257E+12,5/15/2022 0:00,ETH/USDT,2056.47,2167,2000.68,2145.29,514398.2587,1067795596,677163
1.65249E+12,5/14/2022 0:00,ETH/USDT,2009.69,2070.06,1951.21,2056.48,563788.3078,1136170836,794510
1.6524E+12,5/13/2022 0:00,ETH/USDT,1960.22,2147.54,1940.23,2009.69,1134042.339,2355144482,1380079
1.65231E+12,5/12/2022 0:00,ETH/USDT,2084.99,2195,1800,1960.22,2305192.908,4485518776,2958830
1.65223E+12,5/11/2022 0:00,ETH/USDT,2342.04,2451.37,2005,2084.99,2022864.838,4605757120,2825340
1.65214E+12,5/10/2022 0:00,ETH/USDT,2229,2457.34,2200,2342.05,1550626.139,3650912006,1851225
1.65205E+12,5/9/2022 0:00,ETH/USDT,2519.71,2530.78,2225,2228.55,1574924.979,3725676633,1758980
1.65197E+12,5/8/2022 0:00,ETH/USDT,2635.35,2642,2484,2519.71,757615.3415,1930282595,867730
1.65188E+12,5/7/2022 0:00,ETH/USDT,2692.86,2704.36,2584.75,2635.34,371271.4532,987464053.4,505005
1.6518E+12,5/6/2022 0:00,ETH/USDT,2747.96,2758.18,2632.95,2692.85,711449.3234,1918267933,813458
1.65171E+12,5/5/2022 0:00,ETH/USDT,2940.65,2954.65,2683,2747.97,734845.3194,2055752498,935371
1.65162E+12,5/4/2022 0:00,ETH/USDT,2781.7,2965.85,2771.74,2940.64,548738.0668,1572901182,742950
1.65154E+12,5/3/2022 0:00,ETH/USDT,2856.54,2861.47,2755.19,2781.7,371331.1796,1046307601,490176
1.65145E+12,5/2/2022 0:00,ETH/USDT,2824.81,2894.22,2778.78,2856.54,521706.8567,1476062750,625431
1.65136E+12,5/1/2022 0:00,ETH/USDT,2726.67,2849.9,2716.13,2824.81,442544.8792,1230927404,539462
1.65128E+12,4/30/2022 0:00,ETH/USDT,2817.13,2841.63,2709.26,2726.66,367757.2469,1028113962,577285
1.65119E+12,4/29/2022 0:00,ETH/USDT,2936.92,2946.46,2776.63,2817.13,525978.147,1503869186,678273
1.6511E+12,4/28/2022 0:00,ETH/USDT,2888.95,2980,2853.83,2936.93,537392.9978,1567476628,736818
1.65102E+12,4/27/2022 0:00,ETH/USDT,2809.68,2919.87,2794.46,2888.96,488951.2416,1401317316,669916
1.65093E+12,4/26/2022 0:00,ETH/USDT,3006.63,3039.54,2767,2809.67,531184.3504,1544470478,775652
1.65084E+12,4/25/2022 0:00,ETH/USDT,2920.99,3025.65,2797.01,3006.62,619198.3616,1789151246,804935
1.65076E+12,4/24/2022 0:00,ETH/USDT,2933.04,2967.06,2912.09,2921,218957.0222,643702920.9,354013
1.65067E+12,4/23/2022 0:00,ETH/USDT,2962.39,2978.03,2913.89,2933.03,187576.7324,554261385.9,348435
1.65059E+12,4/22/2022 0:00,ETH/USDT,2983.57,3034.32,2930.35,2962.39,452433.082,1350044345,604084
1.6505E+12,4/21/2022 0:00,ETH/USDT,3076.03,3180,2942.31,2983.58,562699.697,1736496193,719659
1.65041E+12,4/20/2022 0:00,ETH/USDT,3101.74,3166.5,3036.45,3076.04,415000.0685,1285353922,571292
1.65033E+12,4/19/2022 0:00,ETH/USDT,3055.56,3131,3030.34,3101.77,359375.0038,1106468538,521060
1.65024E+12,4/18/2022 0:00,ETH/USDT,2988.07,3069.6,2883.22,3055.56,510251.6536,1508168473,703622
1.65015E+12,4/17/2022 0:00,ETH/USDT,3059.3,3083,2981.7,2988.06,243772.074,742151590.6,389959
1.65007E+12,4/16/2022 0:00,ETH/USDT,3040.57,3086.1,3010.03,3059.3,176352.4165,536234354.3,298000
1.64998E+12,4/15/2022 0:00,ETH/USDT,3021.98,3060.92,2993.13,3040.56,249626.2981,755644733.7,388136
1.64989E+12,4/14/2022 0:00,ETH/USDT,3118.28,3145,2976.3,3021.98,408382.5572,1249759777,540399
1.64981E+12,4/13/2022 0:00,ETH/USDT,3027.65,3128.97,2996.86,3118.28,419101.494,1285303925,623328
1.64972E+12,4/12/2022 0:00,ETH/USDT,2979.75,3085,2950,3027.66,579522.9505,1750871210,742214
1.64964E+12,4/11/2022 0:00,ETH/USDT,3203.04,3213.63,2950,2979.74,693394.2912,2127486126,969832
1.64955E+12,4/10/2022 0:00,ETH/USDT,3258.57,3307.22,3193,3203.04,232303.2326,756032282.6,439811
1.64946E+12,4/9/2022 0:00,ETH/USDT,3192.39,3268.4,3181.28,3258.57,212444.2566,683630508.2,386154
1.64938E+12,4/8/2022 0:00,ETH/USDT,3227.2,3314.02,3173.52,3192.39,502422.5048,1634901496,810752
1.64929E+12,4/7/2022 0:00,ETH/USDT,3168.52,3268.98,3143.15,3227.19,458179.3272,1470465125,706382
1.6492E+12,4/6/2022 0:00,ETH/USDT,3407,3407.5,3162.39,3168.51,736273.1047,2411228210,1098773
1.64912E+12,4/5/2022 0:00,ETH/USDT,3519.5,3555,3400,3406.99,397782.7437,1383264216,674184
1.64903E+12,4/4/2022 0:00,ETH/USDT,3521.9,3547,3405.97,3519.5,449984.1586,1564866360,810677
1.64894E+12,4/3/2022 0:00,ETH/USDT,3443.77,3580.34,3412.11,3521.91,381581.7683,1334671717,619758
1.64886E+12,4/2/2022 0:00,ETH/USDT,3455.2,3532.2,3433.14,3443.77,499893.29,1740311568,763785
1.64877E+12,4/1/2022 0:00,ETH/USDT,3281.51,3481.29,3210.68,3455.21,532169.2392,1780259683,883079
1.64868E+12,3/31/2022 0:00,ETH/USDT,3385.8,3444.83,3261.35,3281.51,455091.2395,1526047564,770564
1.6486E+12,3/30/2022 0:00,ETH/USDT,3400.51,3446.9,3331.84,3385.79,356082.5231,1206555999,675015
1.64851E+12,3/29/2022 0:00,ETH/USDT,3332.91,3481.87,3329.68,3400.51,465899.8226,1590016971,884317
1.64843E+12,3/28/2022 0:00,ETH/USDT,3295.65,3431.15,3275.01,3332.92,527237.1133,1766636914,964079
1.64834E+12,3/27/2022 0:00,ETH/USDT,3145.01,3299.37,3126.02,3295.65,335467.4145,1072163952,645675
1.64825E+12,3/26/2022 0:00,ETH/USDT,3102.13,3153.2,3084.9,3145,207134.847,646551585.7,403089
1.64817E+12,3/25/2022 0:00,ETH/USDT,3110.75,3193.28,3076,3102.14,489099.5572,1532535178,745999
1.64808E+12,3/24/2022 0:00,ETH/USDT,3035.99,3129.11,2999.11,3110.76,577171.5239,1768485489,853822
1.64799E+12,3/23/2022 0:00,ETH/USDT,2969.64,3045.2,2920.65,3036,453962.7298,1350911495,813052
1.64791E+12,3/22/2022 0:00,ETH/USDT,2890.03,3052.85,2886.43,2969.64,564868.9839,1692559175,920670
1.64782E+12,3/21/2022 0:00,ETH/USDT,2861.39,2960.57,2829.81,2890.03,450223.9073,1305282354,690648
1.64773E+12,3/20/2022 0:00,ETH/USDT,2950.85,2964.17,2817.21,2861.38,377608.8214,1089196046,651827
1.64765E+12,3/19/2022 0:00,ETH/USDT,2938.84,2987.7,2890.86,2950.84,325971.5398,961244629.5,556406
1.64756E+12,3/18/2022 0:00,ETH/USDT,2811.91,2984,2765.59,2938.92,556535.7966,1590887966,794774
1.64748E+12,3/17/2022 0:00,ETH/USDT,2773.8,2836,2746.42,2811.92,379312.541,1058301299,597885
1.64739E+12,3/16/2022 0:00,ETH/USDT,2617.74,2788,2603.38,2773.81,666224.7217,1792497068,1055171
1.6473E+12,3/15/2022 0:00,ETH/USDT,2589.42,2669,2507,2617.73,461202.3014,1189436495,686797
1.64722E+12,3/14/2022 0:00,ETH/USDT,2515.66,2609.6,2498.67,2589.41,386630.1912,991479973.1,609122
1.64713E+12,3/13/2022 0:00,ETH/USDT,2568.8,2603.32,2493,2515.65,316942.1601,811775081.6,444352
1.64704E+12,3/12/2022 0:00,ETH/USDT,2556.86,2616.79,2553.39,2568.8,219236.5711,567134036.9,327122
1.64696E+12,3/11/2022 0:00,ETH/USDT,2606.69,2676.78,2522.57,2556.86,494583.6568,1281060914,684407
1.64687E+12,3/10/2022 0:00,ETH/USDT,2726.98,2733.25,2550.27,2606.7,559004.7675,1460402987,740583
1.64678E+12,3/9/2022 0:00,ETH/USDT,2575.98,2775.85,2567.7,2726.98,562771.7403,1524779168,840331
1.6467E+12,3/8/2022 0:00,ETH/USDT,2491.12,2624,2480.15,2575.97,560719.3074,1436450139,810958
1.64661E+12,3/7/2022 0:00,ETH/USDT,2551.3,2649,2445,2491.12,619728.8489,1574512872,869643
1.64652E+12,3/6/2022 0:00,ETH/USDT,2665.16,2676.29,2535,2551.29,336487.9099,881200532.3,528787
1.64644E+12,3/5/2022 0:00,ETH/USDT,2622.11,2685.12,2589.38,2665.15,268730.3036,709708518.9,531829
1.64635E+12,3/4/2022 0:00,ETH/USDT,2834,2836.17,2573,2622.1,556178.7588,1499282207,934846
1.64627E+12,3/3/2022 0:00,ETH/USDT,2947.31,2970.97,2785,2833.99,446192.2353,1282099960,770738
1.64618E+12,3/2/2022 0:00,ETH/USDT,2976.33,3043.91,2914.21,2947.3,614623.7461,1828572588,1050193
1.64609E+12,3/1/2022 0:00,ETH/USDT,2920.83,3037.94,2854.09,2976.33,673901.6976,1983738648,1237486
1.64601E+12,2/28/2022 0:00,ETH/USDT,2616.79,2951.6,2568.62,2920.95,733794.4488,2004492153,1203874
1.64592E+12,2/27/2022 0:00,ETH/USDT,2779.47,2836.33,2557.98,2616.79,650198.7785,1757950721,1149184
1.64583E+12,2/26/2022 0:00,ETH/USDT,2768.05,2878,2727.5,2779.47,418485.2529,1169315478,781683
1.64575E+12,2/25/2022 0:00,ETH/USDT,2596.26,2834.97,2571.72,2768.49,679394.1762,1818778015,1102014
1.64566E+12,2/24/2022 0:00,ETH/USDT,2579.7,2740,2300,2596.2,1395732.775,3417715584,1774038
1.64557E+12,2/23/2022 0:00,ETH/USDT,2636.28,2753.55,2575.83,2579.71,504470.1412,1347740672,839481
1.64549E+12,2/22/2022 0:00,ETH/USDT,2568.03,2665.74,2500,2636.29,692639.4942,1787436158,1047915
1.6454E+12,2/21/2022 0:00,ETH/USDT,2621.99,2759.51,2558,2568.02,761838.9858,2030019705,1116485
1.64532E+12,2/20/2022 0:00,ETH/USDT,2763.63,2764.64,2576,2621.99,386384.904,1023095362,615990
1.64523E+12,2/19/2022 0:00,ETH/USDT,2779.3,2830.96,2694.45,2763.63,293838.0025,812399991.6,474447
1.64514E+12,2/18/2022 0:00,ETH/USDT,2891.88,2943.97,2750,2779.48,502977.4069,1428246803,742459
1.64506E+12,2/17/2022 0:00,ETH/USDT,3122.31,3160,2851.55,2891.87,488693.2624,1467352493,840552
1.64497E+12,2/16/2022 0:00,ETH/USDT,3183.53,3186.77,3044.03,3122.3,319997.6244,999219896.2,633447
1.64488E+12,2/15/2022 0:00,ETH/USDT,2929.75,3196.19,2912.06,3183.52,448971.754,1381094746,795924
1.6448E+12,2/14/2022 0:00,ETH/USDT,2871.14,2964.97,2829.01,2929.75,381778.238,1107566193,607853
1.64471E+12,2/13/2022 0:00,ETH/USDT,2918.58,2954.4,2836.7,2871.13,242751.3547,705260941.5,444540
1.64462E+12,2/12/2022 0:00,ETH/USDT,2927.54,2985.98,2858.3,2918.88,336250.3131,981432045.7,608416
1.64454E+12,2/11/2022 0:00,ETH/USDT,3072.36,3138.62,2879,2927.54,462025.8751,1404238409,912879
1.64445E+12,2/10/2022 0:00,ETH/USDT,3243.6,3283.66,3056.74,3072.49,578212.8383,1839815886,1039160
1.64436E+12,2/9/2022 0:00,ETH/USDT,3116.69,3269.7,3055,3243.94,370267.8913,1171445664,738015
1.64428E+12,2/8/2022 0:00,ETH/USDT,3139.77,3232.87,3025.21,3116.69,514773.5837,1602652877,910882
1.64419E+12,2/7/2022 0:00,ETH/USDT,3055,3186,2991.8,3139.77,455070.2529,1410603198,898923
1.64411E+12,2/6/2022 0:00,ETH/USDT,3012.64,3074.56,2950.21,3054.99,249394.5966,749957615,522276
1.64402E+12,2/5/2022 0:00,ETH/USDT,2994.99,3060.47,2958.01,3012.65,356803.3071,1073972573,730502
1.64393E+12,2/4/2022 0:00,ETH/USDT,2695.21,2995,2671.4,2994.99,664002.9328,1889746044,1235215
1.64385E+12,2/3/2022 0:00,ETH/USDT,2680.25,2726.64,2576.05,2695.46,405043.3931,1068724166,726013
1.64376E+12,2/2/2022 0:00,ETH/USDT,2787.48,2810.88,2612.72,2680.67,447852.1228,1215958780,819863
1.64367E+12,2/1/2022 0:00,ETH/USDT,2686.94,2813,2673.52,2787.23,390034.2736,1075341491,790343
1.64359E+12,1/31/2022 0:00,ETH/USDT,2601.67,2706.77,2476.07,2686.94,444584.851,1154488528,814997
1.6435E+12,1/30/2022 0:00,ETH/USDT,2601.43,2640,2542.5,2601.68,290770.0859,755039834.6,564478
1.64341E+12,1/29/2022 0:00,ETH/USDT,2544.99,2636.66,2520.01,2601.43,376666.8246,966725225.8,656017
1.64333E+12,1/28/2022 0:00,ETH/USDT,2424.02,2558.98,2357.88,2544.99,485149.8065,1183543182,884305
1.64324E+12,1/27/2022 0:00,ETH/USDT,2463,2521,2316.43,2424.25,599481.7159,1448742950,1029204
1.64316E+12,1/26/2022 0:00,ETH/USDT,2459.04,2722,2402.03,2462.99,806441.6229,2058599145,1384921
1.64307E+12,1/25/2022 0:00,ETH/USDT,2439.56,2506.55,2348.96,2458.83,510152.954,1237051148,946366
1.64298E+12,1/24/2022 0:00,ETH/USDT,2539,2539.75,2159,2439.29,1123134.704,2592832133,1848889
1.6429E+12,1/23/2022 0:00,ETH/USDT,2412.18,2556.78,2370.8,2539.01,580497.7613,1431696376,1053655
1.64281E+12,1/22/2022 0:00,ETH/USDT,2567.47,2626,2300,2412.18,1081357.549,2652383042,1994513
1.64272E+12,1/21/2022 0:00,ETH/USDT,3001.48,3034.12,2403,2568.15,1022021.7,2828122723,1723216
1.64264E+12,1/20/2022 0:00,ETH/USDT,3084.02,3273.37,2987.15,3001.48,357596.7062,1124982398,718946
1.64255E+12,1/19/2022 0:00,ETH/USDT,3159.85,3174.87,3000,3084.02,332996.5703,1035249881,647383
1.64246E+12,1/18/2022 0:00,ETH/USDT,3209.68,3243.87,3082,3159.85,299134.2728,943140782.4,579484
1.64238E+12,1/17/2022 0:00,ETH/USDT,3346.89,3357.57,3141.1,3209.67,284063.6548,922568646.9,646419
1.64229E+12,1/16/2022 0:00,ETH/USDT,3326.51,3393.6,3269.62,3346.88,210782.2277,701885138.8,495317
1.6422E+12,1/15/2022 0:00,ETH/USDT,3307.42,3371.64,3261,3326.04,203100.3778,675484534.7,444485
1.64212E+12,1/14/2022 0:00,ETH/USDT,3240.61,3342.79,3188,3307.42,285326.3505,931347172.8,572125
1.64203E+12,1/13/2022 0:00,ETH/USDT,3371.6,3410,3233.43,3240.61,336234.8799,1116293608,666486
1.64195E+12,1/12/2022 0:00,ETH/USDT,3239.73,3411.43,3206.2,3371.26,370465.8015,1226038697,737196
1.64186E+12,1/11/2022 0:00,ETH/USDT,3082.87,3263.54,3051.8,3239.72,362446.7087,1145852584,668961
1.64177E+12,1/10/2022 0:00,ETH/USDT,3151.97,3185,2928.83,3082.68,529818.3866,1616550523,935157
1.64169E+12,1/9/2022 0:00,ETH/USDT,3080.98,3211.72,3057.35,3151.97,275874.1643,864505480.9,591523
